순번,지역,조회지역,업종,분야,상호,대표자,우편번호,본사주소,전화번호
6703,경북,칠곡군,공사업,전문,영진종합건설 주식회사,하태준,39862,경상북도 칠곡군 동명면 동명팔거천3길 59-12 (봉암리),054-971-4431
6704,경북,칠곡군,공사업,전문,(주)이에스텍,최현규,39846,경상북도 칠곡군 석적읍 유학로 197 .,054-977-8900
6705,경북,칠곡군,공사업,전문,(주)베스트이엔씨,김동구,39860,경상북도 칠곡군 동명면 송산12길 4 .,054-977-3245
6706,경북,칠곡군,공사업,전문,주식회사 이도,이상준,39867,경상북도 칠곡군 지천면 송정원곡길 23-1 .,054-972-2547
6707,경북,칠곡군,공사업,전문,(주)금오이엔지,권영현,39844,"경상북도 칠곡군 석적읍 남율로9길 30 ,4층(유진빌딩)",053-383-8806
6708,경북,칠곡군,공사업,전문,주식회사 에스에이테크,"고만복,정용훈",39850,"경상북도 칠곡군 가산면 송학1길 116-7 ,1층",054-975-0772
6709,경북,칠곡군,공사업,전문,주식회사 대산,채지현,39801,경상북도 칠곡군 북삼읍 북삼로2길 65 .,054-975-7278
6710,경북,칠곡군,공사업,전문,주식회사 에스제이전기,박상태,39865,경상북도 칠곡군 지천면 낙산로5길 54 .,053-314-5904
6711,경북,칠곡군,공사업,일반(전기),에이펙스인텍(주),김권진,39849,경상북도 칠곡군 가산면 인동가산로 619-9 .,054-976-7667
6712,경북,칠곡군,공사업,전문,주식회사 재영,오미경,39860,경상북도 칠곡군 동명면 송산11길 34 .,054-974-3318
6713,경북,포항시,공사업,전문,주식회사 포스코디엑스,정덕균,37861,경상북도 포항시 남구 호동로 68 (호동),054-280-1134
6714,경북,포항시,공사업,전문,(주)해동엔지니어링,이완형,37668,"경상북도 포항시 남구 지곡로 394 ,제1벤처동 213-에이호(지곡동, 포항테크노파크)",054-223-2580
6715,경북,포항시,공사업,전문,(주)해광공영,황용학,37771,경상북도 포항시 남구 중흥로58번길 7-4  (상도동) ,054-283-9362
6716,경북,포항시,공사업,전문,부림방재(주),권기철,37579,경상북도 포항시 북구 장량로17번길 36-14  (장성동) ,054-241-9110
6717,경북,포항시,공사업,전문,동양전기(주),김장웅,37839,경상북도 포항시 남구 연일읍 동문로54번길 62 (오천리),054-285-1914
6718,경북,포항시,공사업,전문,(주)해주개발,유성준,37799,경상북도 포항시 남구 축항로 87  (송도동) ,054-231-0563
6719,경북,포항시,공사업,전문,(주)서현,김태균,37588,경상북도 포항시 북구 장량로114번길 24 (장성동),054-244-7119
6720,경북,포항시,공사업,전문,(주)대아엔지니어링,권택연,37560,경상북도 포항시 북구 흥해읍 초곡지구로57번길 18-14 .,054-282-4502
6721,경북,포항시,공사업,전문,대우소방산업(주),강호섭,37794,경상북도 포항시 남구 상공로 273  (송도동) ,054-275-3119
6722,경북,포항시,공사업,전문,(주)에이원,"서민규,이재화",37530,경상북도 포항시 북구 용금길163번길 47 (흥해읍),053-764-0375
6723,경북,포항시,공사업,전문,세광전력(주),이만형,37841,"경상북도 포항시 남구 연일읍 연일로145번길 71 ,4호(1층)",054-275-3660
6724,경북,포항시,공사업,일반(전기),(합)경화계전,"정병기,전상희",37839,경상북도 포항시 남구 연일읍 철강로107번길 70-1 (오천리),054-286-6492
6725,경북,포항시,공사업,전문,(주)삼우소방,전진숙,37807,경상북도 포항시 남구 중앙로78번길 28 (해도동),054-285-3119
6726,경북,포항시,공사업,전문,대신이엔지(주),최종만,37583,경상북도 포항시 북구 장량로32번길 39-3  (장성동) ,054-248-0055
6727,경북,포항시,공사업,전문,대산공영(주),심지택,37830,"경상북도 포항시 남구 상대로 110  (상도동, 3층) ",054-282-3944
6728,경북,포항시,공사업,전문,금강방재주식회사,정진이,37764,경상북도 포항시 남구 중흥로172번길 26-3  (상도동),054-273-4119
6729,경북,포항시,공사업,전문,(주)태영설비,박성욱,37522,경상북도 포항시 북구 신광면 토성길 41-1 (토성리),054-255-4119
6730,경북,포항시,공사업,전문,(합)태백소방,정지영,37633,경상북도 포항시 북구 우창동로 118-15 (창포동),054-247-2111
6731,경북,포항시,공사업,전문,대경파워텍(주),배용찬,37775,"경상북도 포항시 남구 중앙로147번길 5 , 1층(해도동)",054-291-4084
6732,경북,포항시,공사업,전문,주식회사 이근기전,"이형덕,안정완",37888,"경상북도 포항시 남구 오천읍 냉천로 376 , 3층",054-285-6883
6733,경북,포항시,공사업,전문,(주)현대소방,이인숙,37920,경상북도 포항시 남구 동해안로 5998  (청림동) ,054-241-3119
6734,경북,포항시,공사업,전문,(주)삼원종합전기,최은정,37653,경상북도 포항시 북구 흥해읍 달전로 148 .,054-274-0484
6735,경북,포항시,공사업,전문,포우기전(주),"이성화,이진욱",37867,경상북도 포항시 남구 대송면 제내길31번길 27 (제내리),054-285-5291
6736,경북,포항시,공사업,전문,(주)세림소방,우현의,37775,경상북도 포항시 남구 중앙로157번길 13 (해도동),054-273-0119
6737,경북,포항시,공사업,전문,칠보산업(주),김종길,37543,"경상북도 포항시 북구 흥해읍 동해대로 1562 (마산리, 비동 104호)",053-812-7400
6738,경북,포항시,공사업,전문,영진건설(주),천장우,37678,경상북도 포항시 남구 대이로111번길 5 (대잠동),054-240-4500
6739,경북,포항시,공사업,일반(전기),에이스기전(주),최동선,37748,경상북도 포항시 북구 중흥로267번길 45  (용흥동) ,054-272-1144
6740,경북,포항시,공사업,전문,경일엔지니어링(주),이우규,37899,경상북도 포항시 남구 정몽주로879번길 17-10 (청림동),054-292-6248
6741,경북,포항시,공사업,전문,(합)두창이앤에스,"이도훈,김용순",37644,경상북도 포항시 북구 대안길 124  (용흥동),054-252-5301
6742,경북,포항시,공사업,전문,(주)씨씨에이치산업,신명기,37788,"경상북도 포항시 남구 중앙로 154 ,804호(해도동,학산타워빌딩)",054-246-2205
6743,경북,포항시,공사업,전문,(주)흥화,"양승인,유호선",37859,경상북도 포항시 남구 괴동로 222 (괴동동),054-271-7777
6744,경북,포항시,공사업,전문,(합)중앙소방,편종철,37778,경상북도 포항시 남구 대해로91번길 30  (대도동) ,054-281-7119
6745,경북,포항시,공사업,전문,주식회사 포스코이앤씨,전중선,37745,경상북도 포항시 북구 중흥로 307 (죽도동),032-748-3471
6746,경북,포항시,공사업,전문,(주)오성소방엔지니어링,오염만,37742,경상북도 포항시 북구 용당로 18 (용흥동),054-272-5119
6747,경북,포항시,공사업,전문,대성소방산업(주),윤분자,37778,경상북도 포항시 남구 양학천로150번길 49 (대도동),054-277-3782
6748,경북,포항시,공사업,전문,운강건설 주식회사,이정훈,37751,경상북도 포항시 북구 중흥로 231 (죽도동),054-280-3822
6749,경북,포항시,공사업,전문,주식회사 플랜텍,구본진,37866,경상북도 포항시 남구 대송로83번길 61 (장흥동),054-279-7410
6750,경북,포항시,공사업,전문,영동종합이엔시(주),이재환,37867,"경상북도 포항시 남구 대송면 제내길31번길 23 (제내리, 환일빌딩 3층 302호)",054-286-6601
6751,경북,포항시,공사업,전문,대웅기전 주식회사,"진명주,진명식",37770,경상북도 포항시 남구 상도로26번길 6-1 (상도동),054-274-6330
6752,경북,포항시,공사업,전문,모든소방(주),김해영,37613,"경상북도 포항시 북구 삼흥로 87 (장성동, 장성리치프라자 105호)",054-242-9119
6753,경북,포항시,공사업,전문,(주)동일소방엔지니어링,김태수,37777,경상북도 포항시 남구 양학천로150번길 6-1 (대도동),054-284-2119
6754,경북,포항시,공사업,전문,주식회사 한보테크,강형주,37620,"경상북도 포항시 북구 삼호로 281 , 3층(두호동)",054-262-6378
6755,경북,포항시,공사업,전문,(주)남성이엔지,주해교,37743,경상북도 포항시 북구 죽도로 16 (죽도동),054-275-4778
6756,경북,포항시,공사업,전문,(주)대한소방,권영오,37569,경상북도 포항시 북구 삼흥로342번길 34-43 (양덕동),054-252-6119
6757,경북,포항시,공사업,전문,주식회사 원전,"도충현,손석암",37552,경상북도 포항시 북구 흥해읍 삼흥로 454 (남송리),054-272-0443
6758,경북,포항시,공사업,전문,(주)씨엠지테크,최문국,37880,"경상북도 포항시 남구 오천읍 하원로46번길 9-6 , 103호",054-762-0940
6759,경북,포항시,공사업,전문,대동소방 주식회사,이승재,37543,경상북도 포항시 북구 흥해읍 동해대로 1522-17 .,054-262-0119
6760,경북,포항시,공사업,전문,광명전기,이정희,37552,"경상북도 포항시 북구 흥해읍 삼흥로502번길 46-19 , 103호",054-275-8995
6761,경북,포항시,공사업,전문,주식회사 경성이엔지,김용주,37770,경상북도 포항시 남구 상도로16번길 19-1 (상도동),054-277-0406
6762,경북,포항시,공사업,전문,(주)동우,"김영대,신명자",37840,경상북도 포항시 남구 연일읍 철강로107번길 17-36 .,054-249-0410
6763,경북,포항시,공사업,전문,하나소방 주식회사,이다연,37583,경상북도 포항시 북구 법원로51번길 24-7 (장성동),054-256-7119
6764,경북,포항시,공사업,전문,신성엔지니어링(주),김상근,37862,경상북도 포항시 남구 철강로 297 (장흥동),054-285-1800
6765,경북,포항시,공사업,전문,주식회사 태동건설,"김재광,이나영",37685,경상북도 포항시 남구 대이로29번길 5 (대잠동),053-813-0855
6766,경북,포항시,공사업,전문,주식회사 세민,김인호,37825,"경상북도 포항시 남구 상대로 115 , 2층(상도동)",054-278-8228
6767,경북,포항시,공사업,전문,주식회사 이화이엔씨,최연식,37815,"경상북도 포항시 남구 중앙로67번길 20-8 , 303호",054-284-6119
6768,경북,포항시,공사업,전문,주식회사 파이어크루,조영재,37675,"경상북도 포항시 남구 이동로 8 , 302호(이동, 성동빌딩)",0507-1356-6423
6769,경북,포항시,공사업,전문,주식회사 포스코피에이치솔루션,고찬주,37863,경상북도 포항시 남구 대송로 180 (괴동동),054-222-4738
6770,경북,포항시,공사업,전문,우리소방 주식회사,권영란,37569,경상북도 포항시 북구 삼흥로342번길 34-45 (양덕동),054-252-0119
6771,경북,포항시,공사업,전문,주식회사 대양방재이엔씨,김태진,37685,"경상북도 포항시 남구 대이로5번길 25 (대잠동, 동명빌딩 2층)",054-254-5555
6772,경북,포항시,공사업,전문,주식회사 피앤피,박광은,37772,경상북도 포항시 남구 희망대로 723 (상도동),054-276-0005
6773,경북,포항시,공사업,전문,네이처이앤티 주식회사,"신태호,이호진",37876,경상북도 포항시 남구 대송면 철강로492번길 49 .,054-283-5580
6774,경북,포항시,공사업,전문,라온테크(주),김창주,37751,경상북도 포항시 북구 중흥로213번길 16-1 (죽도동),054-274-9856
6775,경북,포항시,공사업,전문,합자회사 미광계전,김희수,37846,경상북도 포항시 남구 연일읍 동문로21번길 34 .,054-286-3488
6776,경북,포항시,공사업,전문,주식회사 코인스이앤씨,김정원,37825,"경상북도 포항시 남구 상공로 72 , 201호(상도동, 원준빌딩)",054-243-8837
6777,경남,거제시,공사업,전문,(주)나라,박귀영,53278,경상남도 거제시 사등면 두동로 50 나동 201호,055-638-4119
6778,경남,거제시,공사업,전문,(주)근호소방,옥은희,53240,경상남도 거제시 수양2길 9 (수월동),055-633-4390
6779,경남,거제시,공사업,전문,(주)만성전기,제봉석,53278,경상남도 거제시 사등면 두동로 85 .,055-637-5789
6780,경남,거제시,공사업,전문,(주)대성전기,유광덕,53290,경상남도 거제시 상동7길 28  (상동동) ,055-635-0442
6781,경남,거제시,공사업,전문,(주)성윤산업,조용은,53286,경상남도 거제시 거제면 오수선창길 46 .,055-637-7123
6782,경남,거제시,공사업,일반(전기),(주)진광테크,김종상,53304,경상남도 거제시 거제대로 3413-1 (아주동),055-688-2042
6783,경남,거제시,공사업,전문,(주)신화이엔지,전학수,53286,경상남도 거제시 거제면 오수2길 53 .,055-636-7504
6784,경남,거제시,공사업,전문,주식회사 신성전기소방공사,송성미,53254,경상남도 거제시 거제중앙로15길 38 (고현동),055-636-6691
6785,경남,거제시,공사업,전문,주식회사 세명,박순남,53288,"경상남도 거제시 거제중앙로 1756 , 303호(상동동)",055-633-5119
6786,경남,거제시,공사업,전문,(주)성원이엔씨,김원주,53257,경상남도 거제시 계룡로11길 17-32 (고현동) .,055-633-7119
6787,경남,거제시,공사업,전문,거성이엔디 주식회사,강승민,53212,경상남도 거제시 연초면 죽토로 23 203호(양지빌딩),055-638-2525
6788,경남,거제시,공사업,전문,주식회사 서진전력,김영실,53244,경상남도 거제시 수양로 160-1 (양정동),055-637-2936
6789,경남,거제시,공사업,전문,주식회사 오션,원정웅,53256,경상남도 거제시 고현로2길 34-2 (고현동) .,055-637-1461
6790,경남,거제시,공사업,전문,주식회사 대한전기,정은정,53220,경상남도 거제시 국산1길 12 (옥포동),055-688-5331
6791,경남,거제시,공사업,전문,한화오션 주식회사,김희철,53302,경상남도 거제시 거제대로 3370 (아주동),055-735-2114
6792,경남,거제시,공사업,전문,주식회사 미동이앤지,홍경희,53209,"경상남도 거제시 연초면 연사3길 26-1 , 201호",055-688-0049
6793,경남,거제시,공사업,전문,(주)다원기업,서석교,53245,"경상남도 거제시 중곡1로 48 , 5층 501호(고현동)",031-618-1884
6794,경남,거제시,공사업,전문,주식회사 거제전기소방,"심상영,김미정",53278,경상남도 거제시 사등면 두동로 71-3 .,055-637-9834
